2017-04-07 13:16:37,154 - INFO - Time required for the entire process to finish is         : 0.01515650749206543 seconds
2017-04-07 13:16:37,155 - INFO - 127.0.0.1 - - [07/Apr/2017 13:16:37] "POST /whatsit/ HTTP/1.1" 200 -
2017-04-07 13:17:05,681 - INFO - The application root directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi
2017-04-07 13:17:05,681 - INFO - The application static directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi/static
2017-04-07 13:17:05,681 - INFO - The application upload directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi/uploads
2017-04-07 13:17:05,739 - INFO -  * Running on http://0.0.0.0:5000/ (Press CTRL+C to quit)
2017-04-07 13:17:06,795 - INFO - The api call has been initiated...
2017-04-07 13:17:06,807 - INFO - The request is ImmutableMultiDict([('file', <FileStorage: 'dog-lab.jpg' ('image/jpeg')>)])
2017-04-07 13:17:06,807 - ERROR - ...the API Call wasn't completed
2017-04-07 13:17:06,808 - ERROR - The error encountered is:: 400 Bad Request: The browser (or proxy) sent a request that this server could not understand.
2017-04-07 13:17:06,808 - INFO - Time required for the entire process to finish is         : 0.012991905212402344 seconds
2017-04-07 13:17:06,810 - INFO - 127.0.0.1 - - [07/Apr/2017 13:17:06] "POST /whatsit/ HTTP/1.1" 200 -
2017-04-07 13:17:48,160 - INFO - The application root directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi
2017-04-07 13:17:48,160 - INFO - The application static directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi/static
2017-04-07 13:17:48,160 - INFO - The application upload directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi/uploads
2017-04-07 13:17:48,215 - INFO -  * Running on http://0.0.0.0:5000/ (Press CTRL+C to quit)
2017-04-07 13:17:50,065 - INFO - The api call has been initiated...
2017-04-07 13:17:50,080 - INFO - The request is <FileStorage: 'dog-lab.jpg' ('image/jpeg')>
2017-04-07 13:17:50,080 - ERROR - ...the API Call wasn't completed
2017-04-07 13:17:50,081 - ERROR - The error encountered is:: 400 Bad Request: The browser (or proxy) sent a request that this server could not understand.
2017-04-07 13:17:50,081 - INFO - Time required for the entire process to finish is         : 0.015268564224243164 seconds
2017-04-07 13:17:50,083 - INFO - 127.0.0.1 - - [07/Apr/2017 13:17:50] "POST /whatsit/ HTTP/1.1" 200 -
2017-04-07 13:19:13,541 - INFO - The application root directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi
2017-04-07 13:19:13,541 - INFO - The application static directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi/static
2017-04-07 13:19:13,542 - INFO - The application upload directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi/uploads
2017-04-07 13:19:13,599 - INFO -  * Running on http://0.0.0.0:5000/ (Press CTRL+C to quit)
2017-04-07 13:19:15,307 - INFO - The api call has been initiated...
2017-04-07 13:19:15,318 - INFO - The request is <FileStorage: 'dog-lab.jpg' ('image/jpeg')>
2017-04-07 13:19:15,318 - ERROR - ...the API Call wasn't completed
2017-04-07 13:19:15,318 - ERROR - The error encountered is:: 400 Bad Request: The browser (or proxy) sent a request that this server could not understand.
2017-04-07 13:19:15,319 - INFO - Time required for the entire process to finish is         : 0.011445999145507812 seconds
2017-04-07 13:19:15,320 - INFO - 127.0.0.1 - - [07/Apr/2017 13:19:15] "POST /whatsit/ HTTP/1.1" 200 -
2017-04-07 13:20:07,809 - INFO - The application root directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi
2017-04-07 13:20:07,809 - INFO - The application static directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi/static
2017-04-07 13:20:07,809 - INFO - The application upload directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi/uploads
2017-04-07 13:20:07,869 - INFO -  * Running on http://0.0.0.0:5000/ (Press CTRL+C to quit)
2017-04-07 13:20:08,951 - INFO - The api call has been initiated...
2017-04-07 13:20:08,959 - INFO - The request is <FileStorage: 'dog-lab.jpg' ('image/jpeg')>
2017-04-07 13:20:09,034 - INFO - This is an uploaded image: <FileStorage: 'dog-lab.jpg' ('image/jpeg')>
2017-04-07 13:20:09,035 - ERROR - ...the API Call wasn't completed
2017-04-07 13:20:09,035 - ERROR - The error encountered is:: [Errno 2] No such file or directory: '/home/pratos/Side-Project/tflaskapi/tflaskapi/uploads/dog-lab.jpg'
2017-04-07 13:20:09,035 - INFO - Time required for the entire process to finish is         : 0.08439946174621582 seconds
2017-04-07 13:20:09,036 - INFO - 127.0.0.1 - - [07/Apr/2017 13:20:09] "POST /whatsit/ HTTP/1.1" 200 -
2017-04-07 13:21:32,103 - INFO - The application root directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi
2017-04-07 13:21:32,104 - INFO - The application static directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi/static
2017-04-07 13:21:32,104 - INFO - The application upload directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi/uploads
2017-04-07 13:21:32,161 - INFO -  * Running on http://0.0.0.0:5000/ (Press CTRL+C to quit)
2017-04-07 13:21:33,797 - INFO - The api call has been initiated...
2017-04-07 13:21:33,807 - INFO - The request is <FileStorage: 'dog-lab.jpg' ('image/jpeg')>
2017-04-07 13:21:33,815 - INFO - This is an uploaded image: <FileStorage: 'dog-lab.jpg' ('image/jpeg')>
2017-04-07 13:21:33,818 - INFO - The filepath is:: <Response streamed [200 OK]>
2017-04-07 13:21:33,818 - ERROR - ...the API Call wasn't completed
2017-04-07 13:21:33,818 - ERROR - The error encountered is:: name 'host' is not defined
2017-04-07 13:21:33,819 - INFO - Time required for the entire process to finish is         : 0.0215299129486084 seconds
2017-04-07 13:21:33,820 - INFO - 127.0.0.1 - - [07/Apr/2017 13:21:33] "POST /whatsit/ HTTP/1.1" 200 -
2017-04-07 13:22:05,859 - INFO - The application root directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi
2017-04-07 13:22:05,859 - INFO - The application static directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi/static
2017-04-07 13:22:05,860 - INFO - The application upload directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi/uploads
2017-04-07 13:22:05,915 - INFO -  * Running on http://0.0.0.0:5000/ (Press CTRL+C to quit)
2017-04-07 14:08:04,229 - INFO - The application root directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi
2017-04-07 14:08:04,230 - INFO - The application static directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi/static
2017-04-07 14:08:04,230 - INFO - The application upload directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi/uploads
2017-04-07 14:08:04,284 - INFO -  * Running on http://0.0.0.0:5000/ (Press CTRL+C to quit)
2017-04-07 14:08:09,085 - INFO - The api call has been initiated...
2017-04-07 14:08:09,101 - INFO - The request is <FileStorage: 'dog-lab.jpg' ('image/jpeg')>
2017-04-07 14:08:09,102 - INFO - The file content type is:::: image/jpeg
2017-04-07 14:08:09,102 - INFO - This is an uploaded image: <FileStorage: 'dog-lab.jpg' ('image/jpeg')>
2017-04-07 14:08:09,107 - INFO - The filepath is:: <Response streamed [200 OK]>
2017-04-07 14:08:09,351 - ERROR - ...the API Call wasn't completed
2017-04-07 14:08:09,351 - ERROR - The error encountered is:: name 'prediction_service_pb2' is not defined
2017-04-07 14:08:09,352 - INFO - Time required for the entire process to finish is         : 0.2659311294555664 seconds
2017-04-07 14:08:09,353 - INFO - 127.0.0.1 - - [07/Apr/2017 14:08:09] "POST /whatsit/ HTTP/1.1" 200 -
2017-04-07 14:09:50,923 - INFO - The application root directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi
